Date,Age,Gender,Height (cm),Weight (kg),Steps_Taken,Calories_Burned,Hours_Slept,Water_Intake (Liters),Active_Minutes,Heart_Rate (bpm),Workout_Type,Stress_Level (1-10),Mood,activity_intensity
2023-12-10,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-0.4993299433578041,-0.566054604790637,-0.8831979648929118,-1.219641981964475,-0.013948298848489821,-0.23093159142664232,Yoga,0.8678919850232598,Neutral,moderate
2023-12-11,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,0.5709736016329416,1.4772022241873752,0.0056717436014655735,1.6960499600923422,0.6569756883986343,-1.654419056259126,Yoga,-1.2144326391437688,Happy,high
2023-12-12,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-1.015743235760414,1.6457467361111868,0.9248603540552967,-0.15802613346231353,1.2489674418519792,-1.7433870228111563,Unknown,1.562000193078936,Neutral,high
2023-12-13,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,0.965538726047738,0.49494691289368575,1.1527588600230416,-1.7074979360742495,-0.013948298848489821,1.5484277396139625,Unknown,-1.2144326391437688,Neutral,high
2023-12-14,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-1.0353465687805352,0.43277885521687,-1.343079337315833,,-1.4741946240334072,1.5484277396139625,Unknown,0.8678919850232598,Stressed,low
2023-12-15,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-0.31559674367901924,-1.3106897845196084,0.0056717436014655735,,-0.013948298848489821,0.5697801075416298,Cardio,1.562000193078936,Sad,low
2023-12-16,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-0.8187489578621351,-1.2872040738417,1.4577023248221657,-0.485725447458728,0.9332385066768619,1.3704918065099019,Cardio,0.8678919850232598,Stressed,low
2023-12-17,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-0.9534738249906165,-1.295493148198609,1.715329978968216,-0.7875323429410173,0.9727046235737516,-0.052995658322581844,Unknown,-0.8673785351159307,Happy,low
2023-12-18,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,1.3174377727128586,-0.1543639117308347,-1.77870204886352,-1.334545573927557,-0.9611351043738415,-1.0316432903949144,Strength,1.562000193078936,Stressed,moderate
2023-12-19,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-1.2575176763419111,1.2644493156933834,-1.007217223906191,1.4977410190216967,-1.1189995719614003,1.5484277396139625,Yoga,1.562000193078936,Sad,low
2023-12-20,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,1.6439678001754687,-1.0191906696349833,-1.7259640521517712,0.02036006938263638,-1.5531268578271864,-0.49783549108273306,Cardio,0.1737837769675836,Happy,low
2023-12-21,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,0.12663138651018996,0.2545637565433314,-1.413394623176946,-0.6954541055024438,1.485764143233317,0.03597230822944839,Strength,-0.8673785351159307,Neutral,high
2023-12-22,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-1.5442644691460399,-0.17094206044465224,-1.0216587914005084,1.0279792914450563,0.9727046235737516,-1.7433870228111563,Unknown,-0.5203244310880926,Neutral,moderate
2023-12-23,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-0.4601232773175613,-1.3466091067328796,0.9709292975213102,0.7518265485359933,0.8937723897799723,-0.1419636248746121,Cardio,-0.1732703270602545,Stressed,moderate
2023-12-24,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-0.3073325934842622,0.47422422700141387,-1.0856104985368202,-0.7022132044566434,-0.05341441574537948,-0.6757714241867935,Unknown,-0.1732703270602545,Happy,moderate
2023-12-25,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-0.5156660542079052,-0.005160573306476791,1.1135120177201676,1.2743695768141803,-0.05341441574537948,-0.49783549108273306,Cardio,0.8678919850232598,Happy,moderate
2023-12-26,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,-0.5835089616206783,-1.5179166434423277,-0.5284880840339642,0.9944919665705722,0.5780434546048551,0.7477160406456903,Strength,1.214946089051098,Stressed,moderate
2023-12-27,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,1.4018089805151457,-0.7746629761061744,0.0056717436014655735,-1.175656080892941,-0.4875417016111657,1.4594597730619323,Strength,1.214946089051098,Neutral,moderate
2023-12-28,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,0.7139626189561801,-0.46520420011491365,-0.04742509549094035,,-1.0795334550645106,0.7477160406456903,Strength,1.562000193078936,Neutral,moderate
2023-12-29,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,1.1677221215101665,1.1912291588740227,0.7065591404569606,-0.11868860775645455,-0.684872286095614,-1.4764831231550657,Unknown,0.1737837769675836,Happy,high
2023-12-30,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,1.0943057174544177,1.634694636968642,-1.063628592147391,0.7460340441816719,-0.44807558471427605,-0.7647393907388238,Unknown,1.214946089051098,Stressed,high
2023-12-31,-1.6206106251598358,Female,-1.087033608465525,0.7497520503686319,0.05878847909741689,-1.0122831076708925,-0.4809765933907416,,1.1305690911613102,-0.49783549108273306,Strength,-1.5614867431716069,Happy,moderate
2023-01-01,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.41587664332668706,-1.0247167192062556,-0.0506044849314324,-1.4902249731595127,-0.7243384029925036,-1.4764831231550657,Strength,-0.5203244310880926,Happy,low
2023-01-02,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.093344769757353,-1.1670124956665229,1.3697505772349872,,-0.9611351043738415,0.03597230822944839,Yoga,1.214946089051098,Stressed,low
2023-01-03,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.059711600360086,-1.0979368760256165,0.5582020981772424,-1.3640297101322605,0.9727046235737516,-1.1206112569469446,Unknown,0.5208378809954217,Sad,high
2023-01-04,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.4985611852001523,-0.5218462082204569,-0.46388600500700017,-1.0794619295666237,1.722560844614655,-1.0316432903949144,Cardio,-1.5614867431716069,Stressed,high
2023-01-05,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.844886735222297,-1.0012310085283476,-0.7842724533293566,,0.025517818048399834,-1.3875151566030355,Cardio,-0.1732703270602545,Happy,low
2023-01-06,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.48641020429124154,-0.6903907201442686,0.008745837715409153,-1.0614317469604588,-0.803270636786283,-0.23093159142664232,Yoga,1.562000193078936,Sad,low
2023-01-07,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.12432511203723451,-0.31323783690491946,1.6830750426885877,-1.4641944706035928,-1.2373979226520693,0.03597230822944839,Yoga,0.1737837769675836,Neutral,low
2023-01-08,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.701470298894338,1.2962241007282003,-1.1575632127060895,-1.6961612580373286,0.30178063632662744,1.3704918065099019,Strength,-0.1732703270602545,Happy,high
2023-01-09,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.6594238296887955,0.6027048795334998,-0.4210436965842646,-0.23699443034285222,0.26231451942973777,0.03597230822944839,Strength,0.5208378809954217,Neutral,moderate
2023-01-10,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.5548296803222534,0.13022764118969982,0.5782379625611889,-0.6898468261457937,-0.013948298848489821,-1.0316432903949144,Unknown,0.1737837769675836,Sad,high
2023-01-11,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.19816893509770378,-0.8644612816393528,-0.617140882994237,-1.171614245572188,-0.6454061691987243,-0.4088675245307028,Strength,1.214946089051098,Sad,low
2023-01-12,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.2223848170637361,0.9494644901308501,1.0506558705482225,1.1651284019150328,0.7753740390893034,0.39184417443756936,Cardio,1.214946089051098,Stressed,high
2023-01-13,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.66265322542442,-0.7042058440724499,-1.4193149355349437,0.08043962363619389,1.2489674418519792,0.8366840071977205,Unknown,1.562000193078936,Sad,low
2023-01-14,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.23526151620440408,-1.4971939575500557,0.25869700152569686,1.5869991565976147,0.22284840253284813,-1.654419056259126,Strength,0.1737837769675836,Neutral,low
2023-01-15,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.21792141773134355,-1.296874660591427,0.85533474356455,-1.114693001848428,0.22284840253284813,1.726363672718023,Yoga,0.1737837769675836,Sad,low
2023-01-16,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.948818236118811,-0.15298239933801655,1.2119712418185595,1.6005526557903507,-0.05341441574537948,0.03597230822944839,Yoga,1.562000193078936,Stressed,high
2023-01-17,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.02284903522719433,0.08049319504824719,1.101118414294305,,-1.6320590916209659,0.12494027478147864,Strength,0.1737837769675836,Stressed,low
2023-01-18,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.6094167230070315,0.22555199629415068,-0.8726170507580285,0.6818699129128754,-0.803270636786283,1.3704918065099019,Cardio,0.8678919850232598,Happy,low
2023-01-19,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.4558951074504763,0.6082309291047723,0.6490743850502152,-0.5695246174371198,-1.7504574423116348,-1.2095792234989748,Unknown,-0.8673785351159307,Happy,moderate
2023-01-20,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.9590473216335922,-0.7649923893564475,1.0988729167623557,0.18823752188917112,0.5780434546048551,1.1925558734058415,Cardio,-1.5614867431716069,Sad,low
2023-01-21,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.1852491960311412,-1.498575469942874,-1.094321676394816,-0.02983894812118529,-0.7243384029925036,1.1035879068538113,Cardio,-0.8673785351159307,Sad,low
2023-01-22,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.383166595192089,0.7076998213876776,-0.10898998076457656,-0.5905422330843756,1.3673657925426481,-1.0316432903949144,Unknown,1.562000193078936,Sad,high
2023-01-23,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.8848621594201916,-1.6146225109395966,0.49974066707694337,0.8307915745321454,-0.4086094678173864,-1.3875151566030355,Strength,-0.8673785351159307,Sad,low
2023-01-24,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.10587491625359084,-1.5552174780484171,1.630522876422182,1.153414584229382,0.6175095715017447,-0.1419636248746121,Cardio,0.1737837769675836,Happy,moderate
2023-01-25,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.512398832037885,-0.51217562147073,0.19027983858021605,0.41904525764544204,-0.13234664953915878,0.48081214098959957,Cardio,-0.1732703270602545,Happy,moderate
2023-01-26,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.6478115909637279,-0.2317286057286499,1.079246503142377,-1.6961016197915728,1.3673657925426481,0.5697801075416298,Unknown,-0.1732703270602545,Neutral,high
2023-01-27,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.526770007567962,0.9840022999513033,0.4171290226141354,,-0.6454061691987243,0.3028762078855391,Strength,0.1737837769675836,Happy,moderate
2023-01-28,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.6707630125141598,1.571145066899008,0.0056717436014655735,,1.3673657925426481,0.12494027478147864,Strength,0.8678919850232598,Stressed,high
2023-01-29,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.5288840925015046,-0.995704958957075,-0.29694811762152895,1.3888222063073106,-1.6320590916209659,-1.2095792234989748,Unknown,0.5208378809954217,Happy,low
2023-01-30,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.1171762726445595,0.07358563308415654,-0.29884256256594127,,0.18338228563595846,-1.0316432903949144,Cardio,0.1737837769675836,Stressed,high
2023-01-31,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.3111385578381256,-1.5234426930136002,-0.8213783771449428,-1.1606967997774456,-0.013948298848489821,-1.3875151566030355,Cardio,-1.5614867431716069,Neutral,low
2023-02-01,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.3574940632710434,0.17443603775987992,-0.7230892302425014,-0.010058785321295808,0.7753740390893034,1.726363672718023,Yoga,1.214946089051098,Happy,high
2023-02-02,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.6438134370704516,-0.9860343722073481,-1.68032505604599,0.9487735967298415,0.9332385066768619,0.21390824133350886,Cardio,0.5208378809954217,Sad,high
2023-02-03,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.5037072628384075,-0.16679752326619784,1.4287951182414769,1.0521075681078265,0.5780434546048551,1.1925558734058415,Yoga,-0.8673785351159307,Neutral,high
2023-02-04,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.4062293399216437,1.561474480149281,-0.08600874780745128,1.5262163389284507,1.3673657925426481,0.03597230822944839,Yoga,-0.5203244310880926,Neutral,high
2023-02-05,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.4621943223252092,-1.6919872049374118,-0.8541070630894739,0.9178283784215124,0.6175095715017447,0.39184417443756936,Strength,1.562000193078936,Sad,moderate
2023-02-06,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.5029437181722545,-0.8326864966045359,0.0056717436014655735,-0.9561409165382604,-1.4741946240334072,-0.9426753238428842,Unknown,0.5208378809954217,Happy,low
2023-02-07,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.4080020857022548,-0.4030361424380978,0.5957833327987788,-0.9455050722647997,-1.4741946240334072,0.6587480740936601,Strength,-0.1732703270602545,Stressed,low
2023-02-08,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.19620399977767963,1.0378812832712103,1.1051310188690417,,0.3807128701204067,0.21390824133350886,Yoga,-0.1732703270602545,Happy,high
2023-02-09,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.7574404947894026,-1.0551099918482545,0.573244844417751,-0.800216343655051,0.7359079221924136,-0.9426753238428842,Yoga,1.214946089051098,Stressed,low
2023-02-10,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.5528699584937282,-0.4168512663662791,1.6075748715121287,-0.11769323483737117,1.4462980263364276,1.2815238399578717,Unknown,-0.1732703270602545,Stressed,high
2023-02-11,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.383743163810328,0.2794309796140577,-1.0841786373297595,-1.648372299877058,1.051636857367531,1.3704918065099019,Cardio,0.1737837769675836,Happy,high
2023-02-12,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.3995835724024805,-1.477852784050602,-0.4418045657951391,-0.49632614869466785,-1.1979318057551795,-0.853707357290854,Yoga,-1.2144326391437688,Sad,low
2023-02-13,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.5705944360456146,0.8790073580971255,0.9827655444520941,-1.4168631921234782,1.485764143233317,1.6373957061659927,Unknown,-1.5614867431716069,Stressed,high
2023-02-14,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.3855537360253348,0.3996225577892349,0.0056717436014655735,1.2688543369870404,1.2489674418519792,1.014619940301781,Strength,0.1737837769675836,Neutral,high
2023-02-15,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.023041224766607287,0.24765619457924073,-0.23166811058076975,-0.6612778129954475,-1.1979318057551795,-1.654419056259126,Unknown,0.8678919850232598,Neutral,low
2023-02-16,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.5805452521691936,-1.2982561729842452,-0.33108255406943227,-0.4566060339798886,1.051636857367531,-1.4764831231550657,Strength,0.1737837769675836,Happy,high
2023-02-17,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.6484259860163625,-1.4502225361942394,-1.467956147812923,0.9043024140016601,-1.1189995719614003,-0.23093159142664232,Yoga,-0.8673785351159307,Neutral,low
2023-02-18,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.1931341806385711,-0.37955043176018965,1.0762946410090228,1.3318460585097638,0.26231451942973777,-0.4088675245307028,Yoga,-0.8673785351159307,Stressed,low
2023-02-19,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.4891060713345217,-0.26074036597783057,-1.225866918795146,-1.2014380574904169,1.2489674418519792,1.1925558734058415,Cardio,-1.5614867431716069,Sad,moderate
2023-02-20,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.3688332460964077,1.6443652237183688,0.6422058331774799,1.068566304010912,-0.5664739354049451,0.9256519737497507,Unknown,-1.5614867431716069,Happy,moderate
2023-02-21,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.2605874954810195,-0.42375882833036976,-0.17564504101828504,0.2625313628070719,-0.8427367536831726,-1.3875151566030355,Unknown,1.214946089051098,Neutral,low
2023-02-22,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.5758213800441602,1.1663619358032964,-1.0504751309724822,1.6983462140351915,0.7359079221924136,0.12494027478147864,Cardio,0.8678919850232598,Sad,high
2023-02-23,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.8740995452130661,-1.6160040233324147,0.2950630919156646,,-0.013948298848489821,0.48081214098959957,Strength,-0.5203244310880926,Stressed,low
2023-02-24,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.6907128981787114,0.6980292346379506,0.1981233695452612,0.06228463584460581,0.6175095715017447,-1.0316432903949144,Unknown,1.562000193078936,Stressed,high
2023-02-25,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.5928884226175175,-0.9542595871725311,-0.3878754002032598,,-1.0006012212707311,-1.2985471900510053,Cardio,0.8678919850232598,Neutral,low
2023-02-26,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.944782255791139,-0.9791268102432574,-0.9591000133960518,,-1.6715252085178554,0.48081214098959957,Cardio,1.562000193078936,Happy,low
2023-02-27,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.0843496878393399,0.6386242017467711,0.44457766343250954,0.9756020637488535,1.2489674418519792,-0.052995658322581844,Cardio,0.8678919850232598,Sad,high
2023-02-28,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.4596580318784451,-1.3783838917676967,0.0056717436014655735,0.8624654257205542,-0.013948298848489821,-0.6757714241867935,Unknown,0.5208378809954217,Sad,moderate
2023-03-01,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.3509596189310029,0.389951971039508,0.03954031677621476,-1.0933706805548784,-1.5136607409302967,-0.9426753238428842,Strength,1.214946089051098,Stressed,low
2023-03-02,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.5953438467039913,-1.2084578674510669,-1.1457487508400388,0.3874988000578911,1.1700352080582,-0.23093159142664232,Cardio,0.5208378809954217,Sad,high
2023-03-03,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.912921832174483,1.1180090020546618,0.683196805747348,0.35961313030013975,0.10445005184217915,0.03597230822944839,Strength,-1.5614867431716069,Stressed,moderate
2023-03-04,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.1344733311917254,-0.32152691126182825,-0.9413544540990555,,-1.2373979226520693,-1.4764831231550657,Unknown,1.214946089051098,Stressed,moderate
2023-03-05,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.4744566264132426,-0.37126135740328087,-0.18485312866776235,0.18386926832310901,-1.3163301564458485,0.03597230822944839,Unknown,0.1737837769675836,Neutral,moderate
2023-03-06,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.406656758926364,-1.1476713221670691,-1.4553287086594617,-1.2460666556753863,-0.7243384029925036,-0.6757714241867935,Unknown,-0.1732703270602545,Happy,low
2023-03-07,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.032463725689341,-0.6862461829658142,0.0056717436014655735,0.9593473394672954,0.5385773377079653,1.2815238399578717,Yoga,0.5208378809954217,Happy,low
2023-03-08,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.7874220629378235,0.9232157546673057,0.9710174756639899,1.5699656317470985,1.7620269615115447,-0.49783549108273306,Yoga,-1.2144326391437688,Neutral,high
2023-03-09,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.0955018946167903,-0.5646730923978189,0.5024595456366915,,0.5385773377079653,-1.2095792234989748,Yoga,-0.8673785351159307,Sad,moderate
2023-03-10,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.5473395017766471,-0.11982610191038147,0.8485450370079296,-0.5277456657248593,1.3673657925426481,1.2815238399578717,Unknown,0.8678919850232598,Happy,moderate
2023-03-11,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.6174834701708768,-1.2761519746991552,1.2871205464383542,-0.14533668515450854,0.45964510391418606,-1.7433870228111563,Strength,1.214946089051098,Neutral,moderate
2023-03-12,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.426217052020591,0.23936712022233197,0.8622451438910791,0.17166023825138185,1.5646963770270965,0.6587480740936601,Cardio,-0.5203244310880926,Neutral,high
2023-03-13,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.8085629122732485,1.2644493156933834,-0.3786085309354002,0.6615918840960391,-0.25074500022982776,-0.853707357290854,Unknown,-0.8673785351159307,Sad,moderate
2023-03-14,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.8903926161372727,-0.3975100928668253,-1.575438819273297,-0.16529624851386185,-0.013948298848489821,1.3704918065099019,Unknown,-0.5203244310880926,Stressed,high
2023-03-15,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.31386703782430264,1.014395572593302,1.258591360954596,0.3028664300769684,1.0911029742644205,-1.3875151566030355,Yoga,-1.5614867431716069,Neutral,high
2023-03-16,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.6480468204290355,-1.6533048579385041,-1.0192743884264925,0.23894302718751828,1.4462980263364276,-0.1419636248746121,Unknown,-0.8673785351159307,Happy,low
2023-03-17,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.336272347575328,0.304298202684784,-0.43765624370103223,-1.305327918345925,-1.6715252085178554,-1.7433870228111563,Cardio,1.214946089051098,Neutral,moderate
2023-03-18,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.8090964409655927,0.06805958351288402,-0.7677141403064065,-0.28075849308354844,-1.710991325414745,-0.7647393907388238,Strength,-1.5614867431716069,Sad,moderate
2023-03-19,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.24218033962327046,-1.2568108011997012,1.0175944648699222,1.0882693149318743,-0.09288053264226913,1.6373957061659927,Yoga,-0.8673785351159307,Stressed,low
2023-03-20,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.40415308142249684,1.6333131245758237,0.6517720199581305,0.8994328080473589,0.5780434546048551,0.39184417443756936,Strength,-0.8673785351159307,Neutral,high
2023-03-21,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.0560599991112398,0.3954780206107805,-0.473821860722387,0.7042470712418809,1.3278996756457586,0.3028762078855391,Cardio,1.562000193078936,Happy,high
2023-03-22,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.5600618378122978,1.5863417032200073,-1.7464473117853248,0.09214086295861058,1.722560844614655,1.726363672718023,Strength,-0.1732703270602545,Stressed,high
2023-03-23,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.5402284888183677,-1.2789149994847915,0.0056717436014655735,-1.552881251216489,-1.1584656888582898,1.014619940301781,Unknown,-0.8673785351159307,Sad,low
2023-03-24,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.2296880195614284,1.678903033538822,-1.0275795093653335,1.229840479508344,-1.1584656888582898,0.03597230822944839,Unknown,1.214946089051098,Sad,moderate
2023-03-25,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.41587664332668706,-1.1158965371322522,0.911011595255456,1.4604021219617245,-1.1584656888582898,1.5484277396139625,Strength,-1.2144326391437688,Sad,low
2023-03-26,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.36671916116286524,-0.13364122583856275,-0.9473879158217854,,-0.5270078185080553,-0.3198995579786726,Strength,-1.5614867431716069,Neutral,moderate
2023-03-27,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.10164674638650584,0.07773017026261092,0.3969190375416291,-1.4387126039695466,0.5385773377079653,-0.052995658322581844,Unknown,1.214946089051098,Happy,high
2023-03-28,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.2098546705674984,0.23107804586542322,-0.8163953139388581,-0.6877419615360211,0.025517818048399834,1.014619940301781,Cardio,-1.2144326391437688,Stressed,low
2023-03-29,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.3384242589432663,0.9688056636303038,0.014275335573924582,-1.3011170235094913,1.2095013249550894,0.7477160406456903,Unknown,-0.5203244310880926,Sad,high
2023-03-30,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.356495289139583,1.0406443080568466,1.8295165930144959,0.33344195873993226,0.14391616873906882,0.21390824133350886,Strength,1.214946089051098,Sad,moderate
2023-03-31,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.2278774473464216,-0.21100591983637795,0.0056717436014655735,1.3866481272231395,0.8937723897799723,0.7477160406456903,Yoga,-0.1732703270602545,Neutral,high
2023-04-01,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.696286394821687,-1.6477788083672318,0.04130196610162541,,1.722560844614655,0.03597230822944839,Yoga,-0.5203244310880926,Sad,low
2023-04-02,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.2208094743140367,0.7988796393136741,0.0056717436014655735,0.8904659695768112,-0.9611351043738415,0.6587480740936601,Unknown,0.8678919850232598,Sad,low
2023-04-03,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.2334939839152919,-0.2980412005839201,0.7191925140680627,-1.0347073883283269,-1.1584656888582898,1.726363672718023,Strength,0.1737837769675836,Happy,low
2023-04-04,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.4664655321181888,-0.1750865976231066,-1.2690792200451309,1.1946234797837243,1.722560844614655,-0.853707357290854,Unknown,1.214946089051098,Happy,high
2023-04-05,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.7958353627460989,-1.2457587020571563,0.564567414570255,-0.6846451418609156,-1.1189995719614003,0.3028762078855391,Cardio,0.1737837769675836,Sad,low
2023-04-06,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-0.7020899074384715,0.852758622633581,1.5529541622000063,-0.8484337844768571,1.2489674418519792,-1.4764831231550657,Strength,0.5208378809954217,Happy,high
2023-04-07,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.7654694155188521,1.6388391741470962,-1.5023171393249313,,-0.013948298848489821,1.1035879068538113,Unknown,0.8678919850232598,Happy,high
2023-04-08,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,1.5134711029140724,-0.7263100423575399,0.0056717436014655735,0.5271081315603693,0.22284840253284813,0.7477160406456903,Yoga,1.562000193078936,Neutral,moderate
2023-04-09,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,-1.2940336888303725,0.47007968982295945,0.29423033883359245,-0.9018918433340674,-1.3163301564458485,0.8366840071977205,Unknown,1.214946089051098,Sad,low
2023-04-10,0.35396008239050597,Male,-0.4634961657510746,-1.56859071514971,0.7124251026408764,1.2547787289436565,0.0056717436014655735,-0.48941587130962144,-0.29021111712671743,0.5697801075416298,Yoga,0.1737837769675836,Neutral,high
